changepoint_prior_scale,changepoint_range,daily_seasonality,holidays_prior_scale,seasonality_mode,seasonality_prior_scale,weekly_seasonality,loss,trial_number
0.321982999383693,0.27834311192233596,0.0,8.15250927455311,1.0,9.266170300852819,1.0,0.07417472225516679,53
0.31104236394273266,0.15715252885849962,0.0,9.172565986825305,0.0,8.73096892930899,1.0,0.08512818405168913,54
0.30586067497759295,0.9888562194263222,0.0,9.589082035646571,1.0,9.687618305641177,1.0,0.06439692307929284,55
0.3236452245146705,0.5752570884826931,0.0,8.432397632400427,1.0,9.982367651986033,1.0,0.11145571884869203,56
0.35711382412989506,0.8422651721023071,0.0,7.468959436622773,1.0,9.085766066475387,0.0,0.07550608423776192,57
0.31185563447042297,0.01880619831327146,0.0,7.697599120343753,0.0,9.385151866348346,1.0,0.0814707820261272,58
0.33428733547308803,0.4287856944785731,0.0,9.931796498796022,1.0,8.379502041419935,1.0,0.048321246064078,59
0.34545280591689537,0.32996383362970594,0.0,8.704942052977907,1.0,9.819488206245126,0.0,0.07086939920197607,60
0.3609779513666293,0.6304418485087293,0.0,7.893917845542806,1.0,8.775063625731265,1.0,0.15783932805365486,61
0.3978750916408441,0.7879437742080462,0.0,8.842569686865604,1.0,8.960140438578517,0.0,0.07671657198194272,62
0.4300017906202549,0.2713833427366589,0.0,9.042830769717316,0.0,8.168316642697357,1.0,0.0953712358900799,63
0.38810904224592685,0.48747866766976655,0.0,9.370718243381164,1.0,8.442866151380258,1.0,0.045748814320116835,64
0.49975808712406605,0.5102030884482881,0.0,9.658355059053676,1.0,7.9806833269360045,1.0,0.04581219298947688,65
0.4930440830104076,0.3936299636598451,0.0,9.863379293957063,1.0,7.681887187171388,1.0,0.05251866796676622,66
0.4495136376058804,0.5470864409656249,0.0,9.752575160788265,1.0,7.819642699293779,1.0,0.0677507621065486,67
0.46329234009395914,0.4456435944568213,0.0,9.980618163303532,1.0,7.542458230300158,1.0,0.048048479782098655,68
0.4779969376480237,0.49903257400249285,0.0,9.458359782384228,1.0,7.325759172277878,1.0,0.04556550586336997,69
0.47970928482150704,0.7008655455049254,0.0,9.285784879552242,1.0,7.3662306868873815,1.0,0.16451258237164326,70
0.3751704746339034,0.6309342451527354,0.0,9.532402041926131,1.0,7.107856053648995,1.0,0.15800633783909718,71
0.3286081701498157,0.37903333951509005,0.0,9.419444461540659,1.0,6.876191401845711,1.0,0.05310473223514278,72
0.48176421570329225,0.5767566388458648,0.0,9.143611537653918,1.0,6.689056421326585,1.0,0.11510724393054109,73
0.4404001957701361,0.48524209171351607,0.0,8.957025059837825,1.0,6.331528466893052,1.0,0.045463634698875675,74
0.44060634802351584,0.34050069540603656,0.0,8.924277281163475,1.0,6.386192856913244,0.0,0.06506549185138846,75
0.4536874035698595,0.4090574572618073,0.0,8.350432564667027,1.0,6.033058059388811,1.0,0.0518178445961487,76
0.4761684728853592,0.23433484075747119,0.0,9.040690676593458,1.0,6.198434931209798,1.0,0.07278050169091568,77
0.46672309346590235,0.44981502985341226,0.0,9.287027751493753,1.0,6.302992631548396,1.0,0.04786950056227949,78
0.42527201841296935,0.3018680107450944,0.0,8.690401790614779,0.0,6.8129832270981145,0.0,0.09942395481025915,79
0.4333543334476201,0.5319634930711713,0.0,8.887734418129002,1.0,6.7244068245213775,1.0,0.052226856538728314,80
0.47342592042051346,0.7513635087779571,0.0,8.573120515038516,1.0,6.544535251712366,1.0,0.12169380279625788,81
0.46255144606737647,0.6757295711134149,1.0,9.192774596144991,1.0,7.2739412208104115,1.0,0.16295608004390214,82
0.417876453164407,0.20346024033686932,0.0,9.0741221469522,1.0,9.505357198593739,1.0,0.06945337829588567,83
0.44333607295936045,0.1184548887385139,0.0,9.328706379870255,0.0,9.052977118539719,0.0,0.09134920711744535,84
0.4516315272436931,0.6060788851176839,1.0,8.98366360630152,1.0,6.099061769126559,1.0,0.1467668127765432,85
0.4107156801621807,0.8778259872432419,0.0,9.555598516137957,1.0,8.265539428858467,1.0,0.0660262295568579,86
0.4374225432659205,0.47442957274898445,0.0,8.488786175526768,1.0,6.953907396191122,1.0,0.045250018921274726,87
0.4351031088442573,0.25915983993149516,0.0,8.17479565371554,0.0,6.936991876888802,1.0,0.09517630805364863,88
0.40550452364592543,0.4168320635460599,1.0,8.434323977245409,1.0,6.325501109933711,1.0,0.04954262485715525,89
0.4927645144973971,0.4734030536069225,0.0,8.061079599089304,1.0,7.069111093106105,0.0,0.04603188392559559,90
0.4579339408744203,0.35651094504096137,0.0,8.511664575482762,1.0,7.335781820453307,1.0,0.05523073511431094,91
0.48502965746920906,0.7186323535680103,0.0,8.290820041283657,1.0,7.147181410072191,1.0,0.14938775900837084,92
0.4381244033236444,0.03976396605306076,0.0,8.643545916769549,0.0,6.480763694619145,1.0,0.08065868511685352,93
0.4232511915007624,0.5504808055539206,1.0,7.993504625490003,1.0,6.99251752845223,0.0,0.07244528535835963,94
0.4938277403071046,0.1752358342151366,0.0,8.807345650700098,1.0,7.453791489576247,1.0,0.06663614687069894,95
0.4135697744543198,0.6457194587987855,0.0,7.880017484971342,1.0,6.668465033551787,1.0,0.16376636855428633,96
0.4651598124013272,0.2997661980419817,0.0,8.761901188407307,1.0,6.133512043072426,1.0,0.07392346776351286,97
0.47280839067234826,0.8193534967591288,1.0,7.79183298015898,0.0,6.551410470934641,1.0,0.06934632999630228,98
0.4466959998266824,0.6039134060651038,0.0,7.684567430859177,1.0,6.760591783564945,0.0,0.14423168253872548,99
0.4535228565326261,0.523617318740367,0.0,9.4388236819602,1.0,7.7744085431224725,1.0,0.047515398087606374,100
0.44318078763999097,0.5646090187922739,0.0,8.88431232082316,1.0,7.545565604235356,1.0,0.09449865160032365,101
0.3999460194375313,0.3303632448175845,0.0,9.640554373912007,1.0,8.090623665296095,1.0,0.06961556776001794,102
0.4203300518147457,0.3937196038351236,1.0,7.369710668888468,0.0,7.275706345210169,1.0,0.07635280517836647,103
0.395004256740688,0.4937733749734406,0.0,8.239377477272342,1.0,6.279561997106267,1.0,0.04533023341318117,104
0.39061132593872244,0.44080680205572637,0.0,8.215310339759966,1.0,6.309325945713659,0.0,0.049078687160506264,105
0.36836075091468545,0.11906259418549547,0.0,8.08741049503803,1.0,6.0222470550548834,1.0,0.06364675707672263,106
0.39635295298455064,0.6810309278771463,0.0,7.197882051827479,1.0,6.2379722468573435,1.0,0.16368848922806262,107
0.40186497305908747,0.5922892619081999,0.0,7.594111333333245,0.0,6.455253821017032,1.0,0.1331545057031544,108
0.38247154414451656,0.24761836883087582,1.0,8.395639477104567,1.0,6.095973182317194,1.0,0.07347073043310862,109
0.4283959304209259,0.4624340743767391,0.0,8.287069139738758,1.0,6.89904262770836,0.0,0.04687288816734814,110
0.41595778508348047,0.7830507587283209,0.0,8.49878854539806,1.0,6.595954496536212,1.0,0.08296676211601159,111
0.37060703212086354,0.3702773529904691,0.0,7.939553198779514,1.0,6.365245003643982,1.0,0.0523772894519127,112
0.39435934707056985,0.2136475959470251,0.0,8.16720970705929,0.0,6.237903279679091,1.0,0.09201368964465816,113
0.40662972790894575,0.4851550695639253,1.0,8.038470712354396,1.0,6.508315212497801,1.0,0.04541628415977534,114
0.3498867596576167,0.6507892761995895,1.0,7.46115978551014,1.0,6.822291618998435,0.0,0.16379976715886055,115
0.3855485002347202,0.4129350428480003,1.0,7.702860472081078,1.0,7.922055936924515,1.0,0.0508166671365267,116
0.36332075234804645,0.28704487702567477,1.0,7.859914476842345,1.0,6.488592884046072,1.0,0.07399405294724636,117
0.40652321756163246,0.8887817502892833,1.0,7.56242588484607,1.0,6.0151135291156335,1.0,0.054580295403935074,118
0.3397271572104963,0.9943174698725104,1.0,7.047250039351798,0.0,7.197803932319244,1.0,0.08163716392992296,119
0.37908317204296915,0.3171079157621637,1.0,8.040963729838404,1.0,7.0321561297689215,0.0,0.07442340297228325,120
0.41037588976597555,0.9649450515502058,1.0,7.27421455076238,1.0,7.599951083254794,1.0,0.0638894558399614,121
0.3575288939607585,0.5754596879366234,1.0,7.731343162329701,1.0,6.664382253647427,1.0,0.11217685078706822,122
0.4319292048854223,0.7179436488291746,1.0,8.13506852029286,1.0,6.725475724846227,1.0,0.1501509043660123,123
0.39352735036152664,0.6239313400095754,1.0,8.464678163529301,0.0,6.9654317173188725,1.0,0.15569203197688558,124
0.4251657656123249,0.7570285580166252,1.0,8.375479330171252,1.0,7.124166132617759,1.0,0.11618086439440438,125
0.4202105480149386,0.4271319391937773,1.0,8.656957840391463,1.0,6.136086945023029,0.0,0.04919243345103565,126
0.38964794771051003,0.5017450516171374,1.0,8.596099355140957,1.0,6.86580949670826,1.0,0.04570242002710064,127
0.38532214274913573,0.812594384992696,1.0,8.263054294237046,1.0,7.434267629739459,1.0,0.06877592255772305,128
0.41296679258094166,0.5311021878960834,1.0,7.6331349932795325,0.0,6.410820132739388,1.0,0.06132247181108323,129
0.37789017724005636,0.3866788518761728,1.0,7.850714959689181,1.0,6.182104927855102,1.0,0.052286397211918446,130
0.402228754449287,0.1796479361709466,1.0,8.322202163544214,1.0,6.641455765762161,0.0,0.06803055325923595,131
0.4356362722429034,0.554672655370017,1.0,7.951006547083398,1.0,6.559419270716054,1.0,0.07861241086979001,132
0.3708752773004813,0.4662710440627308,1.0,7.441775076534373,1.0,8.025773693015251,1.0,0.046642538552323046,133
0.4065219854634515,0.3628331321546915,1.0,8.009568284315758,0.0,6.251845013316739,1.0,0.0757575515874658,134
0.4269812208081072,0.4423261186560426,1.0,7.8040668563301905,1.0,6.780988112861114,1.0,0.04860018258317901,135
0.35458626096971213,0.6184473540794553,0.0,8.216888719756518,1.0,7.752503546302559,0.0,0.15559107031566835,136
0.4607522405930369,0.33350675311611055,0.0,8.737902155525342,1.0,7.615344661272444,1.0,0.06800715121171444,137
0.36458151912055436,0.8459583349494704,1.0,8.529050439818796,1.0,7.215767358281212,1.0,0.07477209730150634,138
0.44987767279031793,0.08029476849661271,0.0,8.115646587100409,0.0,6.495703077101442,1.0,0.08145696068861007,139
0.39853944596305135,0.6908859967150078,0.0,7.33930131002424,1.0,7.497054698860696,1.0,0.16452779140235013,140
0.4554309122390922,0.9189596559517128,1.0,7.518696188381416,1.0,6.003701085195846,0.0,0.05970054765994032,141
0.3412006444633421,0.5163163609969357,0.0,7.264366149986693,1.0,7.0791275337379265,1.0,0.04653834989740595,142
0.4153013788861128,0.48252916952526104,0.0,7.6377961214361605,1.0,6.388500841718865,1.0,0.045238939328552316,143
0.41618597236101273,0.7403329811457164,0.0,7.1774125247186875,0.0,6.076909561278577,1.0,0.13700520878627073,144
0.4040227872804987,0.402047337751431,0.0,7.790117553063363,1.0,6.4376361124860635,1.0,0.052613837736864774,145
0.43905177139036444,0.4862991732460157,0.0,7.658028338366149,1.0,6.284047727866068,1.0,0.04562258235286854,146
0.4198639846578343,0.35031376231491984,0.0,7.932197941388584,1.0,6.559026997231221,1.0,0.058758374986857806,147
0.3929586654734718,0.584071676176617,0.0,7.747593569391526,1.0,6.3886183741934195,1.0,0.12716934574971692,148
0.4093770328556545,0.4569443061743716,0.0,8.070357069695675,1.0,6.924902760160998,1.0,0.048062439749839245,149
0.4457918400011579,0.5413106339038578,0.0,7.063208830937793,1.0,6.1556282758887,1.0,0.06143302098977795,150
0.4308930236296323,0.6464095389365891,0.0,8.452228889204536,1.0,6.72474598552926,1.0,0.16414531220169154,151
0.4235005012162609,0.662736856758375,0.0,7.429208493665827,1.0,6.002382942897016,1.0,0.1610318424051807,152
0.4146430326227101,0.5630295541529176,0.0,8.354393681497305,1.0,7.002385615574788,1.0,0.0920765945002753,153
0.38671632654418653,0.2567954044652523,0.0,7.546171271357222,1.0,6.835215113684685,1.0,0.07376600844663544,154
0.3973751483864259,0.43116681036184423,0.0,8.017901044628397,1.0,6.341135056811612,1.0,0.04802100821784069,155
0.374967816873415,0.377077256238454,0.0,7.8474055772550395,1.0,6.641145653273653,1.0,0.05249346134068404,156
0.3804058433948537,0.4980272519339774,0.0,8.566329510727556,1.0,7.333682133574554,1.0,0.04552043165820559,157
0.4345689927286893,0.2850208320385297,0.0,8.177337764713545,1.0,6.180698679722836,1.0,0.07391853829850922,158
0.4116017401411688,0.4773642535783538,0.0,8.26957101859107,1.0,6.527779093776482,1.0,0.04516322364378511,159
0.4674996507337338,0.587206876082405,0.0,8.820381674969713,1.0,6.7572788161396495,1.0,0.13230350778226932,160
0.44385119433406084,0.5211249706381356,0.0,8.255112368052155,1.0,7.176959678481219,1.0,0.04708620235413215,161
0.42299458987339084,0.6033598254533306,0.0,8.662381535816218,1.0,6.618884183293305,1.0,0.14365208497246854,162
0.4283849135790694,0.31408670609901734,0.0,8.741042177790066,1.0,7.409638958199766,0.0,0.07456383815782294,163
0.45996829647496373,0.4214326624721457,0.0,8.887260781387454,1.0,7.881070800360698,1.0,0.04879244345309711,164
0.41073859867151363,0.5363252041197011,0.0,8.488336788026025,1.0,6.8988698123728,1.0,0.05604463766166847,165
0.3897765895251026,0.46576560963633906,0.0,8.384095526523001,1.0,6.4393132610620185,1.0,0.04640285722183039,166
0.40173501678635604,0.22863019718577554,0.0,7.610766255788244,0.0,6.259685920966164,1.0,0.09442512402238055,167
0.36125612134014784,0.3955404991726395,0.0,8.19988613593102,1.0,7.26248297352542,0.0,0.05341729119662192,168
0.43917068279643406,0.6344723900070603,0.0,8.611515090305783,1.0,6.1050159093221685,1.0,0.15939159625262153,169
0.45056153192335796,0.34959644564118764,0.0,8.323652186207292,1.0,7.098210542482529,1.0,0.05866506972033301,170
0.41829956034689675,0.7146167241983703,0.0,8.11797145114061,1.0,6.812295334970232,1.0,0.15380258501652339,171
0.47311907216572147,0.5621516059480892,0.0,7.980195018928019,0.0,8.307906720688747,1.0,0.08901104357345654,172
0.3842392201370966,0.144871130297904,0.0,9.001424255378502,1.0,6.974147591109325,1.0,0.06454542188383469,173
0.36713064319883726,0.4419893210373035,0.0,8.548550449320551,1.0,6.499039661927752,0.0,0.04914377051372299,174
0.4321568995490068,0.512326753242718,0.0,9.105440353124783,1.0,8.625142621618009,1.0,0.04591188247291947,175
0.37293899972086925,0.7743718035342914,0.0,7.901047714692375,1.0,6.008489063795319,1.0,0.09687744411834023,176
0.3951172456831963,0.4779239428151924,0.0,8.437350099616326,1.0,6.352152057407995,1.0,0.045101065847765805,177
0.3997408649489872,0.29893792887004433,0.0,8.68531160167133,0.0,6.609898774018947,1.0,0.09533100834491386,178
0.44196372861152333,0.6103931163677851,0.0,8.796440008954159,1.0,6.3603922511157664,1.0,0.15087685471518575,179
0.34800570973358724,0.376607528623488,0.0,8.394517108212563,1.0,6.704656208551774,0.0,0.053137040248480136,180
0.4124128294978716,0.3263550666641125,0.0,9.171842379444945,1.0,6.198577083340786,1.0,0.07085645160786827,181
0.42773035295988654,0.4798511772343543,0.0,8.9409009058397,1.0,6.073476507983502,1.0,0.045448603060143235,182
0.4559628298440826,0.4091085060704003,0.0,7.173977695973494,1.0,7.036230766277539,1.0,0.051721369761020965,183
0.4473203385034308,0.6666485828496093,0.0,8.433210880756114,0.0,9.16549359493301,1.0,0.1624864739281519,184
0.43591202520206385,0.5490084910815912,0.0,7.400664106889036,1.0,9.905346320921442,1.0,0.07024650750765192,185
0.37705823072472683,0.26338490678718596,0.0,9.211161238405412,1.0,6.554146196194335,0.0,0.07492071225800706,186
0.4831351679101959,0.4515784871918901,0.0,8.862375281993264,1.0,7.511216636806935,1.0,0.04842119701640142,187
0.3543478335639744,0.5752569470067566,0.0,7.250324873985013,1.0,8.468931664742477,1.0,0.11158073404687337,188
0.3814163523731309,0.33895615961061665,0.0,8.701764737044028,1.0,6.856983610633138,1.0,0.06613566337987518,189
0.41666143042203874,0.4270372991438613,0.0,8.622855922718918,0.0,7.154281701113275,1.0,0.07218514929857169,190
0.40737816157173273,0.7012308378204242,0.0,8.307536611682226,1.0,6.448249995359799,1.0,0.1647798655651051,191
0.4207767603494417,0.5261383896920164,0.0,7.021877123711458,1.0,8.205676644852392,0.0,0.04818232494092756,192
0.39251870455007015,0.18984581326181377,0.0,7.487806650618986,1.0,7.621052128075647,1.0,0.06807000353456336,193
0.4050415145680942,0.7997598684498308,0.0,7.819370466381569,1.0,7.264550391866719,1.0,0.06843498525293304,194
0.334115461068787,0.4752842766501629,0.0,8.506105186099255,1.0,6.355957890908083,1.0,0.04515432592348533,195
0.3298282630611794,0.39147123246803284,0.0,8.11241607166471,0.0,6.334828545493241,1.0,0.07717264323686378,196
0.30777004230287375,0.3626644850881262,0.0,9.0448187449599,1.0,9.673279827431461,1.0,0.05443363554126477,197
0.3139265960366334,0.500050590251982,0.0,8.062355703500176,1.0,6.003739966226679,1.0,0.04559436817223089,198
0.31638294952496754,0.6268348384505282,0.0,7.741137118940711,1.0,6.192782366574335,0.0,0.15698523827971164,199
